LocationFromNERflair,policereport_id
Gustav-Adolf-Straße,2133
Neuendorfer Allee,2134
Hakenfelder Straße,2134
Hakenfelde,2134
Danziger Straße,2135
Prenzlauer Berg,2135
Prenzlauer Promenade,2135
Göhrener Straße,2135
Seestraße,2137
Wedding,2137
Märkischen Allee,2138
Marzahn,2138
Dessauer Straße,2138
Wilmersdorf,2139
Detmolder Straße,2139
BAB A 100,2139
Hermann-Hesse-Straße,2140
Dietzgenstraße,2140
Heinrich-Mann-Straße,2140
Niederschönhausen,2140
Schönholz,2140
Hermannstraße,2141
Thomasstraße,2141
Neukölln,2141
Silbersteinstraße,2141
Prenzlauer Berg,2142
Eberswalder Straße,2142
Zehlendorf,2143
Lynar,2144
Willdenowstraße,2144
Wedding,2144
Motzstraße,2145
Lobeckstraße,2145
Kreuzberg,2145
Prenzlauer Berg,2146
Christburger Straße,2146
Tauentzienstraße,2147
Charlottenburg,2147
Rheinsteinstraße,2148
Honnefer Straße,2148
Karlshorst,2148
Karlshorst,2149
Trautenauer Straße,2149
Tempelhof,2150
Viktoriastraße,2150
Tempelhofer Damms,2150
Mariendorf,2150
Britz,2151
Buschkrugallee,2151
Grenzallee,2151
Tempelhof,2151
Neukölln,2151
Rudow,2152
Rudower Straße,2152
Berlin,2152
Miraustraße,2153
Borsigwalde,2153
Prenzlauer Berg,2154
Eberswalder Straße,2154
Dahlmannstraße,2155
Charlottenburg,2155
Kurfürstendamm,2155
Alt-Stralau,2156
Stralauer Allee,2156
Friedrichshain,2156
Mühlenstraße,2156
Charlottenburg,2157
Kaiser-Friedrich-Straße,2157
Schloßstraße,2157
Kaiserdamm,2157
Rot,2157
Pankow,2158
Bernauer Straße,2159
Brunnenstraße,2159
Halleschen Ufer,2160
Wilhelmstraße,2160
Reichpietschufer,2160
Kreuzberg,2160
Richardstraße,2161
Neukölln,2161
Karl-Marx-Straße,2161
Schöneberg,2162
Dürerplatz,2162
Koloniestraße,2163
Kühnemannstraße,2163
Gesundbrunnen,2163
Spandau,2164
Tempelhofer Weg,2165
Britz,2165
Gradestraße,2165
Rigaer Straße,2166
Berlin,2166
Südstern,2166
Tempelhof,2166
Wedding,2166
Leipzig,2166
Neukölln,2166
Friedrichshain,2166
Kreuzberg,2166
Hermsdorfer Damm,2167
Hermsdorf,2167
Schulzendorfer Straße,2167
Leinestraße,2168
Neukölln,2168
Flutstraße,2169
Frankfurt,2169
Brandenburg,2169
Berlin,2169
Oder,2169
Niederschöneweide,2169
BAB A 12,2169
Schumannstraße,2170
Falkenhagener Feld,2171
Am Kiesteich,2171
Charlottenburg-Wilmersdorf,2172
Rudower Straße,2172
Hardenbergstraße,2172
Buckow,2172
Neukölln,2172
Tegel,2173
Hamburg,2173
Lichterfelde,2174
Friedrichsfelde,2175
Ribbecker Straße,2175
Berlin,2175
Luftbrücke,2176
Tempelhof,2176
Siemensstraße,2177
Leonorenstraße,2177
Steglitz,2177
Reichsstraße,2178
Westend,2178
Schönwalder Straße,2179
Gerichtstraße,2179
Paulsternstraße,2180
Siemensstadt,2180
Alt-Mariendorf,2181
Mariendorfer Damm,2181
Mariendorf,2181
Saatwinkler Damm,2182
Moabit,2182
Beusselbrücke,2182
Bleibtreustraße,2183
Roedernallee,2184
Kottbusser Tor,2184
Reinickendorf,2184
Roedernau,2184
Mohriner Allee,2185
Britz,2185
Britzer Damm,2185
Friedrichshain,2186
Albrechtstraße,2187
Schloßstraße,2187
Steglitz,2187
Steglitz,2188
Bahnhofstraße,2189
Goltzstraße,2189
Alt-Biesdorf,2190
Oberfeldstraße,2190
Biesdorf,2190
Grabensprung,2190
Weißensee,2191
Goethestraße,2191
Lichterfelde,2192
Lüderitzstraße,2193
Archivstraße,2195
Meißen,2195
Wilmersdorf,2195
Haselhorst,2195
Wiesendamm,2195
Nonnendammallee,2195
Alsfeld,2195
Mecklenburgische Straße,2195
Dahlem,2195
Blissestraße,2195
Uhlandstraße,2195
Livländischen Straße,2195
Barther Straße,2196
Neu-Hohenschönhausen,2196
Israel,2197
S42,2197
Sonnenallee,2197
Treptower Park,2197
Adalbertstraße,2198
Kreuzberg,2198
Dietzgenstraße,2199
Altenberger Weg,2199
Niederschönhausen,2199
Steglitz,2201
Neu-Hohenschönhausen,2202
Randowstraße,2202
Wilmersdorf,2203
Konstanzer Straße,2203
Xantener Straße,2203
Olivaer Platz,2203
Hansastraße,2205
Hohenschönhausen,2205
Feldmannstraße,2205
Müggelschlößchenweg,2206
Köpenick,2206
Pablo-Neruda-Straße,2206
Salvador-Allende-Straße,2206
Reinickendorf,2207
Residenzstraße,2207
Müggelheimer Straße,2208
Köpenick,2208
Kreuzberg,2209
Skalitzer Straße,2209
Spandau,2210
Staakener Straße,2210
Kreuzberg,2211
Cuvrystraße,2211
Görlitzer Straße,2211
Schlesischen Straße,2211
Schöneberg,2212
Potsdamer Straße,2212
Winterfeldtstraße,2212
Schloßstraße,2213
Steglitz,2213
Drontheimer Straße,2214
Herrfurthplatz,2215
Weisestraße,2215
Lichtenrader Straße,2215
Neukölln,2215
Siemensstraße,2216
Leonorenstraße,2216
Lankwitz,2216
Staaken,2217
Seegefelder Weg,2217
Berlin,2217
Columbiadamm,2218
Mehringdamm,2218
Gneisenaustraße,2218
Kreuzberg,2218
Luftbrücke,2218
Russland,2219
Charlottenburg,2219
Kantstraße,2219
Tiergarten,2219
Indien,2219
Budapester Straße,2219
Zypern,2219
Lietzenburger Straße,2219
Alexanderplatz,2219
Französisch Buchholz,2220
Viktoriastraße,2220
Alfred-Jung-Straße,2221
Fennpfuhl,2221
Kreuzberg,2222
Prenzlauer Berg,2223
Knaackstraße,2223
Spandau,2224
Friedrich-Karl-Straße,2225
Damm,2225
Tempelhof,2225
Silbersteinstraße,2226
Nestorstraße,2227
Busspur,2227
Halensee,2227
Tauentzienstraße,2227
Joachim-Friedrich-Straße,2227
Reinickendorf,2228
Dannenwalder Weg,2228
Moritzstraße,2229
Spandau,2229
Altstädter Ring,2229
Mehringdamm,2230
Großbeerenstraße,2230
Kreuzberg,2230
Tempelhofer Ufer,2230
Yorckstraße,2230
Britz,2231
Berlin,2231
Neukölln,2231
Donaustraße,2231
Bordell,2231
Plänterwald,2231
Kreuzberg,2232
Schönleinstraße,2232
Mierendorffstraße,2233
Charlottenburg,2233
Luisenplatz,2233
Tegeler Weg,2233
Columbiadamm,2234
Neukölln,2234
Brandenburger Tor,2235
Tiergarten,2235
Zehlendorf,2236
Teltower Damm,2236
Clayallee,2236
Berliner Straße,2237
Vinetastraße,2237
Blankenfelde,2237
Alt-Moabit,2238
Turmstraße,2238
Charlottenburg,2239
Knobelsdorffstraße,2239
A 113,2240
Treptower Straße,2241
Bahrfeldtstraße,2241
Neukölln,2241
Afrikanischen Straße,2242
Wedding,2242
Weißensee,2243
Blankenburger Pflasterweg,2243
Bundesstraße B2,2243
Seestraße,2244
Wisbyer Straße,2244
Prenzlauer Berg,2244
Prühßstraße,2245
Neukölln,2245
Hermannplatz,2245
Mariendorf,2245
Turmstraße,2246
Emdener Straße,2246
Spandau,2247
Berlin,2247
Altstädter Ring,2247
Lietzenburger Straße,2248
Charlottenburg,2248
Liebigstraße,2249
Rigaer Straße,2249
Frankfurter Allee,2249
Friedrichshain,2249
Britz,2250
Britzer Damm,2250
Gradestraße,2250
Blaschkoallee,2250
Zehlendorf,2251
Berliner Straße,2251
Potsdamer Straße,2251
Clayallee,2251
Friedrichshain,2252
Rigaer Straße,2252
Silvio-Meier-Straße,2252
Bergstraße,2253
Birkbuschstraße,2253
Steglitz,2253
Kieler Straße,2253
Tegeler Straße,2254
Kiautschoustraße,2254
Berlin,2255
Niederschöneweide,2256
Oberspreestraße,2256
Oberspree,2256
Petersburger Straße,2257
Straßmannstraße,2257
Bersarinplatz,2257
Auerstraße,2257
Friedrichshain,2257
Hochstraße,2258
Gesundbrunnen,2258
Konradshöhe,2259
Habichtstraße,2259
Staaken,2260
Erna-Sack-Straße,2260
Marzahn,2261
Havemannstraße,2261
Deutschland,2261
Alt-Treptow,2262
Treptow-Köpenick,2262
Friedrichshain-Kreuzberg,2262
Mitte,2262
Israel,2262
Friedrichshain,2262
Treptower Park,2262
Alexanderplatz,2262
Wiltbergstraße,2263
Prenzlauer Berg,2264
Winsstraße,2264
Danziger Straße,2264
Landsberger Allee,2265
Hohenschönhausen,2265
Rhinstraße,2265
Schmargendorf,2266
Forckenbeckstraße,2266
Smart Fortwo,2267
Spandauer Straße,2267
Grunerstraße,2267
Klosterstraße,2267
Charlottenburg,2268
Fasanenstraße,2268
Kleinen Tiergarten,2269
Oranienburger Straße,2270
Wittenau,2270
Alt-Treptow,2271
Schlesische Straße,2271
Elsen,2271
Puschkinallee,2271
Bouchéstraße,2271
Bölschestraße,2272
Fürstenwalder Damm,2272
Friedrichshagen,2272
Kreuzberg,2273
Tempelhofer Ufer,2273
Tempelhof,2273
Mehringdamms,2273
Neukölln,2274
Schönleinstraße,2274
Steglitz,2275
Grunewald,2275
Berlin,2275
Königsweg,2275
Eichkampstraße,2275
Blücherstraße,2276
Kreuzberg,2276
Alexandrinenstraße,2276
Brachvogelstraße,2276
Rosenthaler Straße,2277
Weinmeisterstraße,2277
Maaßenstraße,2278
Zivil,2278
Schöneberg,2278
Nollendorf,2278
Trabener Straße,2279
Grunewald,2279
Syrien,2280
Prenzlauer Berg,2280
Eberswalder Straße,2280
Nord,2281
Heidestraße,2281
Tiergarten,2281
Invalidenstraße,2281
Simon-Dach-Straße,2282
Revaler Straße,2282
Klausdorfer Straße,2283
Hellersdorf,2283
Lichtenrade,2284
Rohrbachstraße,2284
Prenzlauer Berg,2285
Oranienburger Straße,2286
Wilhelmsruher Damm,2286
Amboßweg,2286
Dannenwalder Weg,2286
Wittenau,2286
Malplaquetstraße,2287
Wedding,2287
Bäkestraße,2288
Hamerlingweg,2288
Ostpreußendamm,2288
Lichterfelde,2288
Boothstraße,2288
Seehofstraße,2288
Zehlendorf,2288
Dahlemer Weg,2288
Zehlendorfer,2288
Brettnacher Straße,2288
Devrientweg,2288
Johannisthal,2289
Abram-Joffe-Straße,2289
Adlershof,2289
Daumstraße,2290
Haselhorst,2290
Am Juliusturm,2290
Falkenseer Platz,2290
Gartenfelder Straße,2290
Eichelhäherstraße,2291
Konradshöhe,2291
Falkenplatz,2291
Westend,2292
Steubenplatz,2292
Spandauer Damm,2292
Reichsstraße,2292
Bolivarallee,2292
Schöneberg,2293
Alboinstraße,2293
Hermannstraße,2294
Tromsöer Straße,2294
Gesundbrunnen,2294
Osloer Straße,2294
Residenzstraße,2294
Kneippstraße,2295
Hermsdorf,2295
Frohnauer Straße,2295
Karow,2296
Senftenberger Ring,2297
Märkischen Viertel,2297
Greulichstraße,2298
Columbiadamm,2298
Lichterfelde,2298
Berlin,2298
Wormbacher Weg,2298
Marienfelde,2298
Buckow,2298
Tempelhof,2298
Luftbrücke,2298
Brückenstraße,2299
Neukölln,2301
Wartiner Straße,2302
Neu-Hohenschönhausen,2302
Friedrichsfelde,2303
Einbecker Straße,2303
Kreuzberg,2304
Görlitzer Ufer,2304
Antonplatz,2305
Weißensee,2305
Kameruner Straße,2306
Wedding,2306
Deutschland,2306
Fennstraße,2307
Berlin,2307
Moabit,2307
Stromstraße,2307
Martinshorn,2307
Perleberger Straße,2307
Wilhelmstadt,2308
Meydenbauerweg,2308
Kottbusser Tor,2310
Hermannplatz,2310
Mariannenstraße,2310
Kurfürstendamm,2311
A 100,2311
Alboinstraße,2311
Neukölln,2311
Märkischen Viertel,2312
Spandau,2313
Stresowstraße,2313
Oranienburger Straße,2314
Wilhelmsruher Damm,2314
Wittenau,2314
Roedernallee,2314
Uhlandstraße,2315
Gasteiner Straße,2315
Marzahn,2316
Schönwalder Allee,2317
Hakenfelde,2317
Wichernstraße,2317
Dovebrücke,2318
Charlottenburg,2318
Brandenburg,2319
Baden-Württemberg,2319
Berlin,2319
Bayern,2319
Niedersachsen,2319
Hessen,2319
Sachsen,2319
Thüringen,2319
Kaiser-Wilhelm-Straße,2320
Lankwitz,2320
Tegel,2321
Charlottenburg,2321
Wilmersdorf,2322
Brunsbütteler Damm,2323
Spandau,2323
Berlin,2323
Schöneberg,2324
Riemenschneiderweg,2324
Priesterweg,2324
Kiefholzstraße,2325
Elsenstraße,2325
Treptow,2325
Karlshorst,2326
Reinickendorf,2327
Residenzstraße,2327
Glasgower Straße,2328
Wedding,2328
Britz,2329
Buschkrugallee,2329
Blaschkoallee,2329
Späthstraße,2329
Bus,2329
Friedrichsfelde,2330
Columbiadamm,2331
Neukölln,2331
Ringbahnstraße,2332
Tempelhof,2332
Kurfürstendamm,2333
Charlottenburg,2333
Aroser Allee,2334
Reinickendorf,2334
Lindauer Allee,2334
Müller,2335
Wedding,2335
Afrikanische Straße,2335
Friedrichshain,2336
Jessnerstraße,2336
Marienfelder Chaussee,2337
Kleistraße,2338
Schöneberg,2338
An der Urania,2338
Fritz-Lang-Straße,2339
Hellersdorf,2339
Wilmersdorf,2340
Berliner Straße,2340
Charlottenburg,2340
Spandau,2341
Charlottenburg-Wilmersdorf,2341
Friedrichshain-Kreuzberg,2341
Mitte,2341
Neukölln,2341
Senefelderplatz,2342
Prenzlauer Berg,2342
Friedrichshain,2343
Petersburger Straße,2343
Brandenburger Tor,2344
Berlin,2344
Sonnenallee,2345
Neukölln,2345
Falkenhagener Feld,2346
Spekteweg,2346
Siegener Straße,2346
Westfälische Straße,2347
Konstanzer Straße,2347
Ruhrstraße,2347
Wilmersdorf,2347
Bielefelder Straße,2347
Hansastraße,2348
Weißensee,2348
Buschallee,2348
Alexanderstraße,2349
Sonnenallee,2350
Neukölln,2350
Pankower Allee,2351
Reinickendorf,2351
Am Schäfersee,2351
Markstraße,2351
Residenzstraße,2351
Treskowallee,2352
Karlshorst,2352
Landsberger Allee,2353
Conrad-Blenkle-Straße,2353
Prenzlauer Berg,2353
Lankwitzer Straße,2354
Lichterfelde,2354
Oberhofer Weg,2354
Grün,2354
Kranoldplatz,2354
Fluchthornweg,2355
Säntisstraße,2355
Lichtenrade,2355
Mariendorfer Damm,2355
Mariendorf,2355
Franz-Künstler-Straße,2356
Kreuzberg,2356
Friedenau,2357
Rheinstraße,2357
Okerstraße,2358
Neukölln,2358
Prenzlauer Berg,2359
Bergener Straße,2359
Friedrichshain,2360
Tempelhof-Schöneberg,2361
Marienfelde,2361
Streit,2361
Müllerstraße,2361
Richard-Tauber-Damm,2361
Wedding,2361
Auguste-Viktoria-Allee,2362
Reinickendorf,2362
Berlin,2362
Görlitzer Park,2362
Friedrichsfelde,2363
Marzahn,2363
Rhinstraße,2363
Warschauer Brücke,2364
Friedrichshain,2364
Unionstraße,2365
Unionplatz,2365
Moabit,2365
Berlin,2366
Steglitz,2366
Hindenburgdamm,2366
Kreuzberg,2367
Skalitzer Straße,2367
Wiener Straße,2367
Charlottenburger Café,2369
Tegel,2369
Kreuzberg,2369
Karl-Marx-Allee,2370
Alt-Treptow,2370
Elsen,2370
Jean-Jaures-Straße,2370
Treptow-Köpenick,2370
Reinickendorf,2370
Waidmannsluster Damm,2370
Moabit,2370
Friedrichshain-Kreuzberg,2370
Lichtenberger Straße,2370
Mitte,2370
Matthesstraße,2370
Elsenstraße,2370
Wittenau,2370
Alt-Moabit,2370
Friedrichshain,2370
Strausberger Platz,2370
Invalidenstraße,2370
Am Treptower Park,2370
Rixdorfer Straße,2371
Reißeckstraße,2371
Britzer Straße,2371
Mariendorf,2371
Schwanebecker Chaussee,2372
Berlin,2372
Schöneberg,2374
Wilhelm-Kabus-Straße,2374
Kolonnenstraße,2374
Gustav-Müller-Straße,2374
Kaiser-Wilhelm-Platz,2374
Putlitzbrücke,2375
Nordendstraße,2376
Rosenthal,2376
Marzahn-Hellersdorf,2377
Lion-Feuchtwanger-Straße,2377
Gülzower Straße,2377
Treptow-Köpenick,2377
Wuhletal,2377
Hellersdorf,2377
Wendenschloßstraße,2377
Köpenick,2377
Schöneberg,2378
Cheruskerstraße,2378
Berlin,2379
Heerstraße,2380
Westend,2380
Schöneberg,2381
Erfurter Straße,2381
Haselhorst,2382
Gartenfelder Straße,2382
Prenzlauer Berg,2383
Alt-Rudow,2384
Rudow,2384
Köpenick,2385
Grünstraße,2385
Wannseebadweg,2386
Nikolassee,2386
Blankenburg,2387
Falkenhagener Feld,2388
Westerwaldstraße,2388
Falkenseer Chaussee,2388
Marzahn,2389
Mehrower Allee,2389
Klixstraße,2390
Auguste-Viktoria-Allee,2390
Reinickendorf,2390
Wilhelmstadt,2391
Seeburger Weg,2391
Weißensee,2392
Blankenburger Pflasterweg,2392
Karl-Liebknecht-Straße,2393
Reinickendorf,2396
Klamannstraße,2396
Züllichauer Straße,2397
Kreuzberg,2397
Alexanderplatz,2398
Kreuzberg,2399
Askanischer Platz,2399
Schöneberger Straße,2399
Schöneberger Ufer,2399
Rot,2399
Tempelhofer Ufer,2399
Karl-Liebknecht-Straße,2400
Berlin,2400
Heinrich-Heine-Straße,2401
Görlitzer Bahnhof,2401
Reinickendorf,2402
Nordlichtstraße Ecke Straße 442,2402
Martin-Opitz-Straße,2403
Gesundbrunnen,2403
Zepernicker Straße,2404
Alt-Buch,2404
Baruther Straße,2405
Kreuzberg,2405
Gneisenaustraße,2405
Solmstraße,2405
Wollankstraße,2406
Pankow,2406
Melanchtonstraße,2407
Calvinstraße,2407
Brand,2408
Prenzlauer Berg,2408
Scherenbergstraße,2408
Zehlendorf,2409
Fischerhüttenstraße,2409
Glienicker Weg,2410
Köpenicker Straße,2410
Adlershof,2410
Siegener Straße Ecke Spekteweg,2412
Kiesteich,2412
Falkenhagener Feld,2412
BAB 100,2414
Beusselstraße,2414
Pasewalker Straße,2415
Pankow,2415
Damerowstraße,2415
Säntisstraße,2416
Daimlerstraße,2416
Richard-Tauber-Damm,2416
Mariendorf,2416
Tiergarten,2417
Christopher-Street-Days,2417
Mittelstraße,2418
Charlottenstraße,2418
Unter den Linden,2418
Zehlendorf,2419
Poelchaustraße,2420
Märkischen Allee,2420
Marzahn,2420
Weißensee,2421
Berliner Straße,2421
Schöneberg,2423
Wilhelm-Kabus-Straße,2423
Berlin,2423
Dorothea-Schlegel-Platz,2423
Alt-Hohenschönhausen,2424
Marzahner Straße,2424
Plauener Straße,2424
Wassergrundstraße,2424
Kreuzberg,2425
Rudi-Dutschke-Straße,2425
Baumschulenweg,2426
Baumschulenstraße,2426
Köpenicker Landstraße,2426
Wisbyer Straße,2427
Prenzlauer Berg,2427
Trelleborger Straße,2427
Niederschöneweide,2428
Köpenicker Landstraße,2428
Roelckestraße,2429
Weißensee,2429
Rot,2429
Rennbahnstraße,2429
Titiseestraße,2430
Kreuzberg,2431
Lichterfelde,2432
Fügener Weg,2432
Falkenhagener Feld,2433
Spekteweg,2433
Siegener Straße,2433
Wendenschloßstraße,2434
Köpenick,2434
Lychener Straße,2435
Prenzlauer Berg,2435
Knaackstraße,2435
Eberswalder Straße,2435
Britz,2436
Wildspitzweg,2436
Rixdorfer Straße,2436
Berlin,2436
Am Heidefriedhof,2436
Mariendorf,2436
Havelländer Ring,2437
Hellersdorf,2437
Friedrichsfelde,2438
Am Tierpark,2438
Treskowallee,2438
Tierpark,2438
Stendaler Straße,2439
Hellersdorf,2439
Kreuzberg,2440
Tempelhofer Ufer,2440
Prenzlauer Berg,2441
Nürnberger Straße,2442
Berlin,2442
Charlottenburg,2442
Charlottenburg,2443
Hertzallee,2443
Hardenbergstraße,2443
Fasanenstraße,2443
Jebensstraße,2443
Charlottenburg,2444
Bismarck,2444
Berlin,2444
Suarezstraße,2444
Sophie-Charlotten-Straße,2444
Wutzkyallee,2445
Gropiusstadt,2445
Karl-Liebknecht-Straße,2446
Hermannstraße,2447
Neukölln,2447
Bellermannstraße,2448
Badstraße,2448
Gesundbrunnen,2448
Alten Hellersdorfer Straße,2449
Hellersdorfer Straße,2449
Riesaer Straße,2449
Hellersdorf,2449
Wilhelm-Gericke-Straße,2450
Reinickendorf,2450
Lindauer Allee,2450
Roedernallee,2450
Hakenfelde,2451
Tiergarten,2451
Berlin,2451
Keithstraße,2451
Kulbeweg,2451
Schulzendorfer Straße,2452
Tempelhofer Damm,2453
Manfred-von-Richthofen-Straße,2453
Scharnweberstraße,2454
Marienfelde,2455
Marienfelder Allee,2455
Brandenburg,2456
Tegel,2456
Eichborndamm,2456
Körtestraße,2457
Gneisenaustraße,2457
Neukölln,2457
Hasenheide,2457
Altenbraker Straße,2458
Neukölln,2458
Lichtenberg,2459
Blankenfelde,2459
Pankow,2459
Normannenstraße,2459
Britz,2460
Oberlandstraße,2460
Schöneberg,2460
Tempelhof,2460
Gradestraße,2460
Masurenallee,2461
Westend,2461
Theodor-Heuss-Platzes,2461
Charlottenburg-Wilmersdorf,2461
Tiergarten,2461
Otto-von-Bismarck-Allee,2461
Heerstraße,2461
Willy-Brandt-Straße,2461
Brunnenstraße,2462
Charlottenburg-Nord,2463
Otto-Suhr-Allee,2464
Eosanderstraße,2464
Neuköllner Straße,2465
Rudow,2465
Reinickendorf,2466
Franz-Neumann-Platz,2466
Stargardtstraße,2466
Simmelstraße,2466
Residenzstraße,2466
Britz,2467
Kaulsdorf-Nord,2468
Reginhardstraße,2469
Reinickendorfer Straße,2469
Wedding,2469
Seestraße,2469
Osloer Straße,2469
Afrikanischen Straße,2469
Wittenau,2470
Schorfheidestraße,2470
Wannsee,2470
Türrschmidtstraße,2471
Alt-Treptow,2472
Karl-Kunger-Straße,2472
Simplonstraße,2473
Friedrichshain,2473
Ostkreuz,2473
Prenzlauer Berg,2474
Behmstraße,2474
Emdenzeile,2475
Spandau,2475
Ackerstraße,2475
Hügelschanze,2475
Nord,2476
Westend,2476
Kreuzberg,2477
Görlitzer Park,2477
Friedrichstraße,2478
Blaulicht,2478
Leipziger Straße,2478
Markgrafenstraße,2478
Mohrenstraße,2478
Martinshorn,2478
Luckenwalder Straße,2479
Hellersdorfer Straße,2479
Berlin,2479
Hellersdorf,2479
Alten,2479
Neu-Westend,2480
Olympiastadion,2480
Westend,2480
Heinz-Graffunder-Park,2481
Helene-Weigel-Platz,2481
Fürstenbrunner Weg,2482
Damm,2482
Wohlrabedamm,2482
Westend,2482
Scharnweberstraße,2483
General-Barby-Straße,2483
Reinickendorf,2483
Uranusweg,2483
Uranusstraße,2483
Provinzstraße,2484
Damerowstraße,2485
Pankow,2485
Helgoländer Ufer,2486
Berlin,2486
Stromstraße,2486
Antonienstraße,2487
Reinickendorf,2487
Sonnenallee,2488
Reuterstraße,2488
Neukölln,2488
Wilhelmstadt,2489
Heerstraße,2489
Südpark,2489
Falkenhagener Feld,2490
Griesingerstraße,2490
Stadtrandstraße,2490
Falkenseer Chaussee,2490
Rahnsdorf,2491
Moabit,2492
Berlin,2492
Wollankstraße,2492
Pankow,2492
Turmstraße,2492
Hermannstraße,2493
Hermannplatz,2493
Neukölln,2493
Hermannstraße,2494
Hermann,2494
Biebricher Straße,2494
Neukölln,2494
Mansfelder Straße,2495
Wilmersdorf,2495
Konstanzer Straße,2495
Tiergarten,2496
Alt-Rudow,2497
Nord,2498
BAB 100,2498
Rathenautunnel,2498
Grunewald,2498
Rummelsburg,2499
Rummelsburger Landstraße,2499
Köpenicker Chaussee,2499
Föhrer Straße,2500
Amrumer Straße,2500
Wedding,2500
Fürstenwalder Damm,2501
Krefelder Straße,2502
Alt-Moabit,2502
Berlin,2502
Gatow,2503
Ahrensfelde,2504
Heinrich-Heine-Straße,2505
Ossietzkystraße,2507
Am Schlosspark,2507
Pankow,2507
Lübars,2508
Zabel-Krüger-Damm,2508
Waidmannslust,2508
Michelangelostraße,2509
Prenzlauer Berg,2509
Greifswalder Straße,2509
Brunsbütteler Damm,2510
Spandau,2510
Falkenseer Platz,2510
Gesundbrunnen,2511
Exerzierstraße,2511
Kochstraße,2512
Kreuzberg,2512
Rudi-Dutschke-Straße,2512
Kreuzberg,2513
Prinzessinnenstraße,2513
Tempelhofer Damms,2514
Tempelhof,2514
Johannisthal,2515
BAB 100,2516
Süd,2516
Flensburg,2516
Innsbrucker Platz,2516
Brunnenstraße,2517
Rudi-Dutschke-Straße,2518
Kreuzberg,2518
Treptow-Köpenick,2518
Friedrichshain,2519
Otto-Rosenberg-Platz,2520
Raoul-Wallenberg-Straße,2520
Marzahn,2520
BAB 100,2521
Tempelhof,2521
Schöneberg,2521
Sachsendamm,2521
Schloßstraße,2522
Das Schloss,2522
Schöneberg,2524
Fuggerstraße,2524
Hobrechtstraße,2526
Neukölln,2526
Kreuzberg,2527
Zossener Straße,2527
Gneisenaustraße,2527
Kreuzberg,2528
Berlin,2528
Wassertorstraße,2528
Treptower Park,2529
Haus Zenner,2529
Puschkinallee,2529
Wollankstraße,2530
Mariendorf,2530
Berlin,2530
Pankow,2530
Schöneberg,2531
Grunewaldstraße,2531
Eisenacher Straße,2531
Wilmersdorf,2532
Nassauischen Straße,2532
Lichtenrade,2533
Groß-Ziethener-Straße,2533
Lichtenrader Damms,2533
Schmargendorf,2534
Hohenzollerndamm,2534
Steglitz,2535
Berlin,2535
Schöneberg,2535
Schloßstraße,2535
Hubertusstraße,2535
Marksburger Straße,2536
Sangerallee,2536
Karlshorst,2536
Ilsenstraße,2536
Gutschmidtstraße,2537
Britz,2537
Buckower Damm,2537
Fritz-Reuter-Allee,2537
Alexanderstraße,2538
Karl-Liebknecht,2538
Lichtenberg,2539
Berlin,2539
Zobeltitzstraße,2540
Holzhauser Straße,2541
Miraustraße,2541
Borsigwalde,2541
Elisabethkirchstraße,2542
Invalidenstraße,2542
Schöneberg,2543
Smart Fortwo,2544
Kornmesserstraße,2544
Theklastraße,2544
Lichterfelde,2544
